domain,true,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,pred,score_phish
applicationcenter.nazuka.net/fb.php,1,11903,0,1,3288,35,0,0,0,28,2,1,0.9233333333333333
www.onejade.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,1,10000000,0,1,1096,97,0,0,0,15,2,1,1.0
www.4drulers.com/amp.html,0,10000000,0,1,8765,25,0,0,0,16,2,0,0.0
tools.ietf.org/html/rfc2428,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
www669.paypal.ca.14151.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_D858D0B90693727BE4D6,1,10000000,0,0,0,95,0,0,1,39,5,1,1.0
fronde.com.au/what-we-do/cloud-computing/,0,10000000,0,0,0,41,0,0,0,13,2,0,0.3371499518999524
toujoursports.com/Paypal_Virefication/5f8a8656967b12159e07929afa679b36/new1/3afcb11ce2bc9957e4ea9f49051c38b0/12815d2007e0e5e8015a361f88ce74df,1,10000000,0,0,0,141,0,0,0,17,1,1,1.0
www.ue.eti.pg.gda.pl/tcl/Ktk.html,0,10000000,0,0,0,33,0,0,0,20,5,0,0.21194444444444444
empowernetworkpromo.com/wp-content/upgrade/lloydstsb/onlineservices/login.jsp.htm,1,10000000,0,1,2922,81,0,0,0,23,1,1,1.0
resolution.center-resolving-id-kp9872x.caseid-lo187xa.login.zateyniki.com/4519e508a800e4caaf7f84c3bcfece54/Us/home?1EQSJDHGAO177SHGASFQ37P8ZGEGQS9012FAO12DAZKK9O3QSDS7QDQSHA8e1772ebbcc63d88b53e519a87a5d70e8e1772ebbcc63d88b53e519a87a5d70e,1,10000000,0,1,3287,237,0,0,1,73,5,1,1.0
h0-s11.p9-jfk.cdngp.net/login/,1,10000000,0,1,4383,30,0,0,1,23,3,1,0.96
www.247-sales.com/basix/index.htm,1,10000000,0,1,4018,33,0,0,1,17,2,1,0.6033333333333334
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,1,10000000,0,0,0,189,0,0,1,99,6,1,1.0
"services.runescape.com.rm-log.tk/m=forum/forums.ws?14,15,792,678065875",1,10000000,0,0,0,70,0,0,1,32,4,1,1.0
fish-west.co.uk/media/cgi-bin/ca/,1,10000000,0,0,0,33,0,0,1,15,2,1,0.5158333333333334
www267.paypal.co.uk.68832.ssl-450.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,1,10000000,0,0,0,77,0,0,1,36,6,1,1.0
promo.yahoo.com/user_research/,0,4,0,1,10228,30,0,0,0,15,2,0,0.0
securityhomeawayentry.altervista.org/,1,602,0,0,0,37,0,0,0,36,2,1,0.99
x0shop.com/images/?us.battle.net/login/en/?ref=yaekituus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,366,94,0,0,0,10,1,1,1.0
www.knowledgestewardship.com/myaccount.help.aoll/aol/,1,10000000,0,0,0,53,0,0,0,28,2,1,0.9933333333333333
www.cs.rpi.edu/academics/courses/fall96/netprog/lectures/html/ftp/,0,27441,0,0,0,66,0,0,0,14,3,0,0.0033333333333333335
tibia.with.pacc.w.interia.pl/secure.tibia.com/account/index.html,1,646,0,0,0,64,0,0,0,28,5,1,0.9366666666666666
www.poderosalilith.com.br/cgi/-/itaubankline.com.br/,1,10000000,0,0,0,52,0,0,0,25,3,1,0.9633333333333334
fincamex-mazatlan.com/sa/www.p.l.fr/www.p.l.fr/nirvana.php?cmd=_login-run,1,10000000,0,0,0,73,0,0,1,21,1,1,1.0
www.pgroup.com/products/workpghpf.htm,0,789289,0,1,10594,37,0,0,0,14,2,0,0.0
wiki.lyx.org/LyX/Tutorials,0,312068,0,1,9496,26,0,0,0,12,2,0,0.0
remeslennikrf.ru//wp-includes/js/update.htm,1,10000000,0,0,0,43,0,1,0,16,1,1,1.0
mainline.brynmawr.edu/Robots/ResourceKit/,0,46852,0,0,0,41,0,0,0,21,2,0,0.12
pastehtml.com/view/berhjgcpv.html,1,44061,0,1,4017,33,0,0,0,13,1,1,1.0
www.amazon.com/exec/obidos/ASIN/0201116693,0,9,0,1,10956,42,0,0,0,14,2,0,0.0
paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee1bd6d43d.videogames4ever.com/paypal.active/PayPal/payment/,1,10000000,0,0,0,200,0,0,1,170,10,1,1.0
www.mehndi4u.com/wp-content/themes/sketchbook/paypal.htm,1,10000000,0,1,1461,56,0,0,0,16,2,1,0.9933333333333333
tools.ietf.org/html/rfc1442,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
entretecno.cl/images/facte/004301035df4680527e0bdb61da73c85/,1,10000000,0,0,0,60,0,0,0,13,1,1,1.0
www.item472987742343.0fees.org/,1,10000000,0,0,0,31,0,0,0,30,3,1,1.0
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.464896656849658464456879875244464568441913689645642546414564452.transformeducation.co.uk/service/reboot.php,1,10000000,0,0,0,159,0,0,0,140,12,1,1.0
ddsltda.com.br/br/templates/rhuk_milkyway/aol.com/update.htm,1,10000000,0,0,0,60,0,0,0,14,2,1,0.8263439153439155
www.dyerassoc.com/pepper/,0,10000000,0,1,8765,25,0,0,0,17,2,0,0.0
paypalupdate.in/fail.php,1,10000000,0,0,0,24,0,0,0,15,1,1,0.9944481721981722
www.merlyn.demon.co.uk/pascal.htm,0,27817,0,0,0,33,0,0,0,22,4,0,0.0
naddeoporte.it/plugins/system/plg_jamenuparams/asset/html_parser.php,1,10000000,0,1,3651,68,0,0,0,14,1,1,1.0
onesolepr.com/modules/direct_pay.ibank_pay.co.za/,1,10000000,0,0,0,49,0,0,0,13,1,1,0.9966666666666667
www.muhri.net/pronto/,0,10000000,0,1,8035,21,0,0,0,13,2,0,0.07
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqtjR8mu-7yjR9WBACQuQFk22T5nKG6hkUNokJgmyKvxIEjgO9-uYbxDN8quh8owVEX8b8opWSycuZy6eUy8PB0Vv6fU1XUz41LUVSBKKF7GFy4lyrWF3W8UgPPmBTq32poFJ2LKlYgPU9_Tv7wuRX-2neoyGoKYDsdcd0ZXadIskN3YoMEjy4iI-xtwTmBkdE_udjkcIGF4Cfg80UiL2WQjg8MeQ\%3D\%3D&amp;attredirects=1,1,4570,0,1,6939,343,0,0,1,44,2,1,1.0
www.postepay.it.online.bwujcr.danubelle.com/online,1,10000000,0,1,4018,50,0,0,0,43,6,1,1.0
www.paypal.co.uk.2945.secure3g.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=8728a12506cdadc2e7fdfb60c2978141,1,10000000,0,0,0,106,0,0,0,33,6,1,1.0
www.dutchyoutubegathering.nl/tmp/PayPal-De/Thanks.html,1,10000000,0,0,0,54,0,0,0,28,2,1,0.92
www.srivikhyathdevelopers.in/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,1,10000000,0,0,0,145,0,0,0,28,2,1,1.0
www.colorado.edu/geography/gcraft/notes/mapproj/mapproj_f.html,0,8510,0,0,0,62,0,0,0,16,2,0,0.006666666666666667
www.secutag.com/identification-code.htm,0,10000000,0,1,8034,39,0,0,0,15,2,0,0.03333333333333333
www.ecolex-ec.org/images/auction/properties/index.htm,1,10000000,0,1,6209,53,0,0,1,17,2,1,0.9075
freeregisters28.blogspot.com/,1,11,0,1,7305,29,0,0,0,28,2,1,1.0
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=dsujxagus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,9132,106,0,0,0,13,2,1,1.0
twist.ly/5r,1,10000000,0,0,0,11,0,0,0,8,1,1,0.5874523809523813
taiwansoap.org.tw/templates/atomic/js/2011/147984854d1fcb94c9472813/02/b23576839fca942687136acd9272dc5d/webscr.html,1,10000000,0,0,0,115,0,0,0,17,2,1,1.0
cgi.resourceindex.com/Programs_and_Scripts/Remotely_Hosted/Bulletin_Board_Message_Systems/,0,158582,0,1,8035,90,0,0,0,21,2,0,0.11333333333333333
www.databasejournal.com/sqletc/article.php/1431601,0,49509,0,1,6575,50,0,0,0,23,2,0,0.03333333333333333
fluid.ippt.gov.pl/ictam04/text/sessions/docs/FM4/10932/FM4_10932.pdf,0,887952,0,0,0,68,0,0,0,17,3,1,0.6966666666666667
www.iwar.org.uk/reviews/cissp.htm,0,10000000,0,0,0,33,0,0,0,15,3,0,0.2314257964257966
tools.ietf.org/html/rfc1198,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
creeksideshowstable.com/Paypal_Virefication/119d956726658d3736d59b5e9c1d4de7/new1/216cf3b16d7e6322a283a5a81bd2bb46/62e3cbc9c6ca081fda2dacac6bf8ec56/,1,10000000,0,1,5113,148,0,0,0,23,1,1,1.0
www.apepa-hk.com/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,1827,98,0,0,1,16,2,1,1.0
www.webring.com/hub?ring=dunicornsdolls,0,8419,0,1,9495,39,0,0,0,15,2,0,0.0
www.dailymp3.com/players.html,0,10000000,0,1,8035,29,0,0,0,16,2,0,0.0
ambcf.net/v3/images/masterpro/cad_seguro+dados+clientes+cadastro.html,1,10000000,0,1,366,69,0,0,0,9,1,1,1.0
tools.ietf.org/html/rfc2667,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
payless4rx.net/abn-amro/identification/,1,10000000,0,0,0,39,0,0,0,14,1,1,1.0
www.cl.cam.ac.uk/~mr10/MCPL.html,0,5738,0,0,0,32,0,0,0,16,4,0,0.0
pastehtml.com/view/bg3axmqct.html,1,44061,0,1,4017,33,0,0,0,13,1,1,1.0
us.battle.net.ok.qe-rs.com/,1,10000000,0,0,0,27,0,0,1,26,5,1,0.9933333333333333
www.taem-aplly.tk/login.asp?amp;ref=us.battle.net/account/management/index.xml&amp;app=bam,1,10000000,0,0,0,90,0,0,1,17,2,1,1.0
www.football-tipster.com/.http/www.paypal.fr/,1,10000000,0,1,4383,45,0,0,1,24,2,1,0.615
www.wizards.com/rpga/LV/,0,4298,0,1,10591,24,0,0,0,15,2,0,0.0
toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/55f1b72167ab5824fbcc5ec5409c76c8/5cb8e3cf5d9a1b9092799af3f73e2518/,1,10000000,0,0,0,142,0,0,0,17,1,1,1.0
www.sans.org/resources/policies/Internet_DMZ_Equipment_Policy.pdf,0,38609,0,1,9861,65,0,0,0,12,2,0,0.03333333333333333
www.tiandirun.com/images/?us.battle.net/login/en/?ref=zhouwoxus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,4383,101,0,0,0,17,2,1,1.0
www.axyana.com/qizxopen/,0,10000000,0,1,730,24,0,0,0,14,2,0,0.14538888888888885
www.cnlpaltogo.tg/tam.com.br/,1,10000000,0,0,0,29,0,0,0,17,2,0,0.4918141025641025
www.inition.co.uk/3D-Technologies/productsection/17,0,648193,0,0,0,51,0,0,0,17,3,0,0.16
www401.paypal.co.uk.16687.ssl-240.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_D28673465FD29D637A9B,1,10000000,0,0,0,90,0,0,1,36,6,1,1.0
www.dlib.org/dlib/july01/snowhill/07snowhill.html,0,321945,0,0,0,49,0,0,0,12,2,0,0.013333333333333334
www.growthconsulting.org/email/Rm/Rm/Remax/,1,10000000,0,1,366,43,0,0,0,24,2,0,0.3139444444444444
sps-furnitura.ru/logs/paypal.com/,1,10000000,0,1,4018,33,0,0,1,16,1,1,0.9933333333333333
arestlesslegsyndrome.info/symptoms/Medicationa/drugs/remax/REMAXX.htm,1,10000000,0,1,366,69,0,0,0,25,1,1,1.0
mltoys.com/zencart/editors/htmlarea/lang/sec.westpac.co.nz/IOLB/,1,10000000,0,1,5844,64,0,0,0,10,1,1,1.0
www.incx.nec.co.jp/robot/english/robotcenter_e.html,0,35933,0,0,0,51,0,0,0,18,4,0,0.0033333333333333335
eck24.ru/modules/mod_images/4687276204/745353769679/,1,10000000,0,1,366,52,0,0,0,8,1,1,1.0
www.areiabronze.com/itau/,1,10000000,0,1,4018,25,0,0,0,19,2,0,0.456111111111111
montlackrealty.com/dic8/index.html,1,10000000,0,1,7671,34,0,0,0,18,1,1,0.6566666666666666
bit.ly/Kw8VAO,1,3832,0,0,0,13,0,0,0,6,1,1,1.0
www.linabtechnologies.com/media/system/js/38e0d8ba29c433bb7b68aa96d8052489/Einloggen.htm,1,10000000,0,1,3653,88,0,0,0,25,2,1,1.0
www.cio.com/topic/1465/CRM,0,9497,0,1,9132,26,0,0,0,11,2,0,0.0
search.cpan.org/~bryce/SVG-Metadata-0.28/lib/SVG/Metadata.pm,0,12749,0,1,8034,60,0,0,0,15,2,0,0.03
code.google.com/p/google-gson/,0,1,0,1,11322,30,0,0,0,15,2,0,0.0
www.redflymarketing.com/blog/,0,56176,0,1,7670,29,0,0,0,23,2,0,0.07
www.adobe.com/products/flashlite/,0,53,0,1,12234,33,0,0,0,13,2,0,0.0
studio911.fr/wp-includes/js/thickbox/update-sodexo/,1,10000000,0,0,0,51,0,0,0,12,1,1,1.0
www.cognos-bi.info/certification.html,0,10000000,0,1,4749,37,0,0,1,18,2,1,0.7427777777777778
cnn.com/2003/TECH/internet/08/03/wikipedia/,0,75,0,1,12052,43,0,0,0,7,1,0,0.04
www.qinxin.cn/images/index.htm?ref=ewejmjwus.battle.net/d3/en/index,1,10000000,0,1,9132,67,0,0,0,13,2,1,1.0
www.babinet.cz/avatars/19889/hires/dir/0d41743f34bf16b04a5164e0e54eb959/,1,236871,0,1,7304,72,0,0,0,14,2,1,1.0
freespace.virgin.net/mike.robins/index.htm,0,34146,0,1,9130,42,0,0,0,20,2,0,0.0
www.catb.org/~esr/retro/,0,68257,0,0,0,24,0,0,0,12,2,0,0.0033333333333333335
www.salesforce.com/platform/,0,295,0,1,8724,28,0,0,0,18,2,0,0.14532515632515633
sourceforge.net/projects/phpesp/,0,168,0,1,7670,32,0,0,0,15,1,0,0.0
www.paypal-germany.de/95692/index.php,1,10000000,0,0,0,37,0,0,1,21,2,1,0.9437145394746163
www.cabq.gov/airport/double-eagle-ii-airport,0,83838,0,0,0,44,0,0,0,12,2,0,0.06333333333333334
www.lesaem.org/dyn/news/documents/pl/www.paypal.fr/index.php?cmd=?cmd=_login&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,1,10000000,0,1,5479,154,0,0,0,14,2,1,1.0
slashdot.org/articles/older/980613118210_F.shtml,0,1859,0,1,8400,48,0,0,0,12,1,0,0.0
voodoo-gaming.co.uk/wp-content/plugins/wp_rokcommon/config/view/remax/index.htm,1,10000000,0,0,0,79,0,0,1,19,2,1,0.9866666666666667
www.oxygenxml.com/subversion_client.html,0,108011,0,1,6575,40,0,0,0,17,2,0,0.0
pastehtml.com/view/bc9ctf9bc.html,1,44061,0,1,4017,33,0,0,0,13,1,1,1.0
www.ecommercetimes.com/story/14735.html,0,62530,0,1,8035,39,0,0,0,22,2,0,0.0
www.paypal.co.uk.5265.secure-550.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=a7db2a67ea7e499053fd810e49ceaf71,1,10000000,0,0,0,108,0,0,1,35,6,1,1.0
mariachisadomicilio.cl/images/ben/853e4555403a7a4c02c68dd32d404598/webscr.php?cmd=_login-run,1,10000000,0,0,0,92,0,0,0,22,1,1,1.0
pyuthansamachar.com/np/Paypal_Virefication/48d6bae5eb28fc1bab33c0aa9f2fabdf/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1,10000000,0,0,0,175,0,0,0,19,1,1,1.0
voodoo-gaming.co.uk/wp-content/plugins/wp_rokcommon/config/remax/index.htm,1,10000000,0,0,0,74,0,0,1,19,2,1,1.0
tools.ietf.org/html/rfc2092,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
www.smalltalk.org/usergroups.html,0,10000000,0,1,7670,33,0,0,0,17,2,0,0.012888888888888889
www.worldlive.cz/en/postcards,0,10000000,0,1,6939,29,0,0,0,16,2,0,0.013333333333333334
code.google.com/p/damnvid/,0,1,0,1,11322,26,0,0,0,15,2,0,0.0
www.mfsoft.com/delphi/,0,10000000,0,1,8400,22,0,0,0,14,2,0,0.0
www.cs.washington.edu/homes/tom/nachos/,0,3520,0,0,0,39,0,0,0,21,3,0,0.0
actualizacionbanesco.web1337.net/,1,10000000,0,1,2922,33,0,0,0,32,2,1,1.0
gcc.gnu.org/readings.html,0,6125,0,1,9861,25,0,0,0,11,2,0,0.0
secure.runescape.com.d.weblagon.loginforn.com/mod/?=ssl=0&amp;/,1,10000000,0,0,0,63,0,0,0,45,6,1,1.0
38976paypal34680.techniicall.com/94679229534870426015?cmd=z5y54656g5z5w5x54615y5b6z5a6r556r5j4t5b6s5,1,10000000,0,0,0,100,0,0,0,32,2,1,1.0
software.majix.org/irix/,0,10000000,0,1,6575,24,0,0,0,18,2,0,0.023333333333333334
www.dresshots.com/my/paypl/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1fbfcd7dd9b405e48538b6f6059030166fbfcd7dd9b405e48538b6f6059030166,1,10000000,0,0,0,171,0,0,0,17,2,1,1.0
www447.paypal.ca.16078.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_345CD0A297CE9212FEB9,1,10000000,0,0,0,95,0,0,1,39,5,1,1.0
digilander.libero.it/messengerlive09/,1,245,0,0,0,37,0,0,0,20,2,1,0.9966666666666667
battle-en.llwow.asia/login/en/login.html?amp;amp;eor=com-d3&amp;amp;amp;ref=battle.net/account/&amp;app=wam,1,10000000,0,0,0,107,0,0,1,20,2,1,1.0
tech.groups.yahoo.com/group/squeak/,0,4,0,1,10228,35,0,0,0,21,3,0,0.0
us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&app=wam&eor=0&ref=battle.net/account,1,10000000,0,0,0,91,0,0,1,26,5,1,1.0
www.explan.co.uk/Diary.html,0,10000000,0,0,0,27,0,0,0,16,3,0,0.008095238095238095
www.w3.org/TR/hlink/,0,483,0,1,10226,20,0,0,0,10,2,0,0.0
www.bjcurio.com/js/index.htm?ref=nubsyimus.battle.net/d3/en/index,1,10000000,0,1,5113,65,0,0,0,15,2,1,1.0
redir.netcentrum.cz/?noaudit&url=http:/paypal.uk.zynga.facebook.resolution.center.refund.policy.vaw.from-mo.com/icons/small/zynga.html,1,10000000,0,0,0,134,0,0,0,19,2,1,1.0
www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&amp;rpsnv=11&amp;ct=1336517033&amp;rver=6.1.6206.0&amp;wp=MBI&amp;wreply=mail.live.com/default.aspx&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;bk=1336517035,1,10000000,0,0,0,241,0,0,0,34,7,1,1.0
www.slovo.info/unifonts.htm,0,10000000,0,1,6940,27,0,0,0,14,2,0,0.10333333333333333
epilation-infos.com/confirm-paypal/us/,1,10000000,0,1,366,38,0,0,1,19,1,1,1.0
tools.ietf.org/html/rfc191,0,14969,0,1,9133,26,0,0,0,14,2,0,0.0
www.ddj.com/cpp/,0,10000000,0,1,9496,16,0,0,0,11,2,0,0.006666666666666667
www.dgnbzx.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1,10000000,0,1,4018,90,0,0,0,13,2,1,1.0
center-info.3dn.ru/confirm/confirmm.html,1,10000000,0,1,5114,40,0,0,1,18,2,1,0.7476984126984128
prades-consulting.com/www.paypal.fr/7ae7dae497843e929ae0c9751bcc8f5b,1,10000000,0,0,0,68,0,0,1,21,1,1,1.0
pastehtml.com/view/batgj4r3u.html,1,44061,0,1,4017,33,0,0,0,13,1,1,1.0
www.codesandciphers.org.uk/lorenz/index.htm,0,10000000,0,0,0,43,0,0,0,26,3,1,0.9866666666666667
krotzon.biz/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=aXZ0LWltbW9iaWxpZW5AdC1vbmxpbmUuZGU,1,10000000,0,0,0,96,0,0,0,11,1,1,1.0
ea.ce-intern.com/_la.php?&amp;nid=803784&amp;sid=218699859&amp;lid=2642119&amp;tg=www.santafetex.com/login.php,1,10000000,0,1,5113,110,0,0,1,16,2,1,1.0
www.3d-cadcea.co.uk/index.htm,0,10000000,0,0,0,29,0,0,1,19,3,0,0.23800144300144305
paypal-accountcheck.info/10509/index.php,1,10000000,0,0,0,40,0,0,1,24,1,1,1.0
hermansbeleeftuinen.nl/templates/red/config/fr/HACK\%20c.html,1,10000000,0,0,0,61,0,0,0,22,1,1,1.0
sincetele.com/wp-includes/pomo/ppf.php,1,10000000,0,1,3287,38,0,0,0,13,1,1,1.0
wiki.squeak.org/swiki/,0,841061,0,0,0,22,0,0,0,15,2,0,0.027071428571428573
rs.rrgo.asia/m=weblogin/index.htm,1,10000000,0,0,0,33,0,0,0,12,2,1,0.882617351422245
www.bjcurio.com/js/index.htm?http:/us.battle.net/login/en/?ref=http:/dffhitaus.battle.net/d3/en/index&amp;,1,10000000,0,1,5113,106,0,0,0,15,2,1,1.0
www.theregister.co.uk/2001/11/26/kevin_spacey_loses_pivotal_cybersquatting/,0,3976,0,0,0,75,0,0,0,21,3,0,0.0
www.remorquesfranc.net/da93b472fab8134a9de786f3afb2af62/Confirm.php,1,10000000,0,1,4749,67,0,0,0,22,2,1,1.0
globetrotter-games.com/index.htm?E&amp;game/eTrivPu.htm,0,10000000,0,1,5844,55,0,0,1,22,1,0,0.0
www.informatik.uni-bremen.de/~roefer/index_e.htm,0,38321,0,0,0,48,0,0,1,28,3,0,0.056666666666666664
tools.ietf.org/html/rfc1926,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
www.cursositonline.com/wp-content/themes/united/includes/images/wp-rss2.php,1,10000000,0,0,0,75,0,0,0,22,2,1,1.0
claukrups.net/Z29vc2UzM0B0LW9ubGluZS5kZQ==/DEsdR/cgi4xb5vmegsw73p96,1,10000000,0,0,0,67,0,0,0,13,1,1,1.0
www.alphanet.ch/~schinz/scsh-faq/scsh-faq_toc.html,0,10000000,0,0,0,50,0,0,0,15,2,1,0.5507626632626629
renatawd.net/images/Paypal_Virefication/6522225518493f7036c2518716901799/webscr.php,1,10000000,0,0,0,83,0,0,0,12,1,1,1.0
www.paypal.com.cgi-bin-webscr-cmd-ogin-submit-dispatch-dir201d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.c901be415f336.1c78a95d8983.f8e26366d0b.cf2db0.c901be415f336.1c78a95d8983.f8e26366d0b.cf2db02a0.b7f8e2013.sexygirl.dotf.info/limit-id=41/your-account/updating/uptodate/login.htm,1,10000000,0,1,4383,293,0,0,1,240,17,1,1.0
tools.ietf.org/html/rfc459,0,14969,0,1,9133,26,0,0,0,14,2,0,0.0
joomla.cap-audience.fr/,1,10000000,0,0,0,23,0,0,1,22,2,1,1.0
www.pyr.fi/apl/,0,10000000,0,0,0,15,0,0,0,10,2,0,0.11305555555555558
www.gnu.org/software/auctex/,0,6125,0,1,9861,28,0,0,0,11,2,0,0.0
www.babinet.cz/avatars/19889/hires/dir/a06ed15e06957daf448a9752c7aef1ae/,1,236871,0,1,7304,72,0,0,0,14,2,1,1.0
www.sabotage.at/craft/,0,10000000,0,0,0,22,0,0,0,15,2,0,0.28478173678173696
www.bannister.org/software/fuzzbug.htm,0,831634,0,0,0,38,0,0,0,17,2,0,0.0024242424242424242
www.eraj.sk/media/,1,10000000,0,0,0,18,0,0,0,11,2,0,0.4268381357204888
msdn.microsoft.com/en-us/library/ms182409.aspx,0,29,0,1,10959,46,0,0,0,18,2,0,0.0
www.freewebs.com/itecsvision/,0,5001,0,1,8035,29,0,0,0,16,2,0,0.0
www.profibing.de/colorforth/,0,10000000,0,0,0,28,0,0,0,16,2,0,0.188868642437141
edu.jryc.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fblgzcrkus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,10000000,0,0,0,120,0,0,0,11,2,1,1.0
www.angelfire.com/wi/ranch2/index.html,0,2547,0,1,8035,38,0,0,0,17,2,0,0.0
bit.ly/UEJ3d2,1,3832,0,0,0,13,0,0,0,6,1,1,1.0
dekoramueblerias.com/components/com_users/controllers/capitec_secure/,1,10000000,0,1,365,69,0,0,0,20,1,1,1.0
www.sun.com/software/webnfs/ds-webnfs.xml,0,29330,0,1,12419,41,0,0,0,11,2,0,0.0
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/1c002fbd3cadb3596eacc7aed28929e8/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56916f218872561300ddb1673751b7ad36916f218872561300ddb1673751b7ad3,1,771840,0,0,0,319,0,0,0,16,2,1,1.0
support.microsoft.com/?kbid=119591,0,29,0,1,10959,34,0,0,0,21,2,0,0.0
fanberg.com/pb/images/login.jsp.php,1,10000000,0,1,2192,35,0,0,0,11,1,1,1.0
groups.yahoo.com/group/chill/,0,4,0,1,10228,29,0,0,0,16,2,0,0.0
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org/login/login.php,1,10000000,0,0,0,123,0,0,1,107,8,1,1.0
pastehtml.com/view/bq5iv8fu8.html,1,44061,0,1,4017,33,0,0,0,13,1,1,1.0
sites.internet.lu/folders/chuithalbe/stratindex.htm,1,353285,0,0,0,51,0,0,0,17,2,1,0.932037037037037
www.szlingyu.cn/js/?us.battle.net...,1,10000000,0,1,1461,36,0,0,0,15,2,1,0.9983333333333333
www.btrc.net/html/catalog/catmain.html#Macho Women with Guns,0,10000000,0,1,8034,60,0,0,0,12,2,1,0.53
www.town-mall.net/entertainment/arcadecenters.html,0,540369,0,1,730,50,0,0,1,17,2,0,0.36666666666666664
princesadomearim.com.br/cp/go/,1,10000000,0,0,0,30,0,0,0,23,2,1,0.6682380952380953
allenbrowne.com/tips.html,0,189861,0,1,6575,25,0,0,0,15,1,0,0.02
segundarmano.es/Espana//confirm.php,1,10000000,0,0,0,35,0,1,0,15,1,1,0.9344491341991342
www.ipst.gatech.edu/amp/,0,10401,0,0,0,24,0,0,0,19,3,0,0.0
users.chariot.net.au/~goldstud/,0,10000000,0,0,0,31,0,0,0,20,3,0,0.021722222222222223
modoretro.rel7.com/,1,10000000,0,1,731,19,0,0,0,18,2,1,1.0
facebook.com.profile.accounts.login.userid41d02980887121s513.kl4p.com/fbc/fbn/?next=http\%3A\%2F\%2Fwww.facebook.com\%2videos\%2F\%3AJ\%4ID\%1A,1,10000000,0,0,0,143,0,0,0,69,7,1,1.0
firmgrafic.com/~purebusi/paypal/#,1,10000000,0,1,5117,33,0,0,0,14,1,1,0.99
membres.multimania.fr/ldavid/indexe.html,0,10000000,0,0,0,40,0,0,0,21,2,0,0.353235384985385
