domain,true,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,pred,score_phish
www.crewsinn.com/wp-admin/readme.php,1,10000000,0,1,6940,36,0,0,0,16,2,0,0.309249426604389
www.merriwether.org/nyala/,0,10000000,0,1,8400,26,0,0,0,19,2,0,0.20429217923898674
belmonttech.us/Remax/Secure\%20Login.html,1,10000000,0,1,2921,41,0,0,0,14,1,1,0.8766319597625691
www.battlenetqazxswedcvfr.tld.cc/login/en/login.html.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,1,232426,0,1,4749,115,0,0,0,32,3,1,0.9308679097062649
www.youfamous.sexyi.am/,1,73503,0,0,0,23,0,0,0,22,3,0,0.3413251316919882
www.trjq1956.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1,10000000,0,0,0,97,0,0,0,16,2,1,0.9789961073568179
www.cc.gatech.edu/~wenke/project/id.html,0,10401,0,0,0,40,0,0,0,17,3,0,0.34199477819841584
www.laforo.com/default.htm,0,10000000,0,1,7304,26,0,0,0,14,2,0,0.17172139263442648
www.theregister.co.uk/2000/12/18/warner_bros_harry_potter_dispute/,0,3976,0,0,0,66,0,0,0,21,3,1,0.6970723626355374
tools.ietf.org/html/rfc2248,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
www.gis.net/~adamas/,0,10000000,0,1,9863,20,0,0,0,11,2,0,0.04083459521416912
www.office.xerox.com/small-business-templates/enus.html,0,9724,0,1,12417,55,0,0,0,20,3,0,0.015692784052106324
iczs.org.br/bodas/xml/Cadastro.php,1,10000000,0,1,4383,34,0,0,0,11,2,0,0.3692886318744452
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crNOX-OyKLuUte7weM147F2qUdVy7oNKC3jq9LTZx9NyRDc0phkmHazVt0EeTyLBCI8sGD5U9CEyH3gv01aJfQo3RbIXte3OT9fjQh7budkpz_sSYIiiG1Id4kOMIpkQZL6kTEC2MH4xzSL8uLaerAZqNFMYxnl9PdleXYLQJoHf8MsyMqOXwYZNx9EBH8mBi9KiBGFeOYLcjaW9XNrEjCrUmtnhA\%3D\%3D&amp;attredirects=1,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
monroevillechamber.com/images/ads/_notes/DE/DE.asp,1,10000000,0,1,9130,50,0,0,0,22,1,1,0.7195598923649416
solucioneslaser.net//account-update/,1,10000000,0,0,0,36,0,1,0,19,1,1,0.9618935810112635
www.tredd.com/lavenderhill/,0,10000000,0,1,8766,27,0,0,0,13,2,0,0.0979461944335827
mambo.ucsc.edu/psl/speech.html,0,16356,0,0,0,30,0,0,0,14,2,0,0.4708029501868986
news.cnet.com/2009-1023-224252.html,0,105,0,1,9863,35,0,0,0,13,2,0,0.02897794011039977
www.moers-foewa.tk/,1,10000000,0,0,0,19,0,0,1,18,2,1,0.7730243720555918
netfiles.uiuc.edu/rwb/www/gaming/everweb.html,0,3509,0,0,0,45,0,0,0,17,2,1,0.6959095712476325
paypal-activation.com/WakQU/RTjKX/UgpVS/NVMOY/secure-code12/security/login.php,1,10000000,0,1,1096,78,0,0,1,21,1,1,0.9934420329718728
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTkyOA=,1,10000000,0,0,0,112,0,0,0,11,1,1,0.9937613559394295
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/8ddb6977693c28ddbae038e4f3510f5f/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5ff41e0233f131ec9ff00586b2836b279ff41e0233f131ec9ff00586b2836b279,1,771840,0,0,0,323,0,0,0,16,2,1,0.9999876291954117
octv.es/sdlod/hl.php,1,10000000,0,0,0,20,0,0,0,7,1,1,0.7478848905036697
shannuodianqi.com/img/?ref=us.battle.net/d3/en/index,1,10000000,0,1,365,52,0,0,0,17,1,1,0.9766111185626565
www.pcworld.com/article/11336/a_1000_supercomputer.html,0,1282,0,1,10228,55,0,0,0,15,2,0,0.06647539418965973
xa.yimg.com/kq/groups/11020681/1971712289/name/Verification\%20Required.html.html,1,1465,0,1,8402,81,0,0,0,11,2,0,0.1872499628667104
engsoccer.ru//wp-includes/Text/update.htm,1,10000000,0,1,3288,41,0,1,0,12,1,1,0.8301911224306583
adonaicapital.com/wp-content/themes/arthemia/45305934053/,1,10000000,0,1,1096,57,0,0,0,17,1,1,0.9744630201588462
jc9999.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,3287,83,0,0,0,10,1,1,0.9479957878439826
escapetheruin.com/Remax/index.htm,1,10000000,0,0,0,33,0,0,0,17,1,1,0.9449650800208167
en.wikipedia.org/wiki/Ted_Nelson,0,6,0,1,8035,32,0,0,0,16,2,0,0.07255841964691118
www.sr.net.nz/live_view_of_ford.htm,0,10000000,0,0,0,35,0,0,0,13,3,0,0.45630433479492627
www208.paypal.co.uk.61242.ssl-340.mx/js/webapps/uk/mpp/?action=_edit&amp;cmnd=_lg,1,10000000,0,0,0,81,0,0,1,36,6,1,0.6611746456727321
www.nikhef.nl/~templon/fortran/fortran_style,0,501380,0,0,0,44,0,0,0,13,2,1,0.5848794364700762
www.tlcchurchresources.com/form/forms/form1.html,1,10000000,0,0,0,48,0,0,0,26,2,1,0.9628177857881205
paypalsecure.eu/~saasdde/konto/94136/index.php,1,10000000,0,0,0,46,0,0,0,15,1,1,0.9561314392483442
www.softwarekey.com/swk_products/solo/instant/,0,424041,0,1,8237,46,0,0,0,19,2,0,0.158851708217611
www.tarhoideh.com/asp/Wallss-Fargoo/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d01c76f444b8b20239c2ac3ffb99ce12271c76f444b8b20239c2ac3ffb99ce1227,1,10000000,0,0,0,246,0,0,0,17,2,1,0.9999323075851139
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.mathieu-robert.com/href/secure/center/update/limit/seccure/0ec118e88ee30be6b5d5d5d48d979189/,1,10000000,0,1,366,214,0,0,1,140,5,1,0.9999999984883352
www.cl.cam.ac.uk/Research/TSG/,0,5738,0,0,0,30,0,0,0,16,4,0,0.07918085010500923
www.hotscripts.com/ruby_on_rails/,0,3486,0,1,8035,33,0,0,0,18,2,0,0.09475203816751453
www.doc.ic.ac.uk/~ajd/Scene/,0,59219,0,0,0,28,0,0,0,16,4,0,0.07427214536872087
www.mi.ras.ru/~razborov/,0,69594,0,1,8786,24,0,0,0,13,3,0,0.008143073382527096
totallynews.net/v1/bin/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,1,10000000,0,0,0,81,0,0,0,15,1,1,0.9879277386317679
members.dodo.com.au/~robin51/,0,38289,0,0,0,29,0,0,0,19,3,0,0.3070265690022246
www.yaoyuan.cc/JS/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,1,10000000,0,1,2192,91,0,0,0,14,2,1,0.9445434266382124
tools.ietf.org/html/rfc975,0,14969,0,1,9133,26,0,0,0,14,2,0,0.030914153110807027
ros-realty.com/wp-content/uploads/9348578334/435353053/,1,10000000,0,1,3653,55,0,0,1,14,1,1,0.9080315584860145
www.agdealer.com/parkland,0,976696,0,1,10591,25,0,0,0,16,2,0,0.024755342994519723
yntergy.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc58f6712826c0a719c10352f9bf512a2158f6712826c0a719c10352f9bf512a21,1,10000000,0,1,3653,179,0,0,0,11,1,1,0.9985263617522748
tools.ietf.org/html/rfc2350,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
digilander.libero.it/mgenta/,0,245,0,0,0,28,0,0,0,20,2,1,0.6374318805106002
www.linas.org/linux/index.html,0,10000000,0,1,9496,30,0,0,0,13,2,0,0.08428177818390371
xbox.ign.com/articles/368/368573p1.html,0,339,0,1,10226,39,0,0,0,12,2,0,0.025941979970879676
tools.ietf.org/html/rfc1341,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
dichvudaugia.com/home/thongbaobdg/adm/1/-/www.itau.com.br/,1,10000000,0,1,1461,58,0,0,0,16,1,1,0.9681322376802277
www907.paypal.ca.13447.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1,10000000,0,0,0,84,0,0,1,39,5,1,0.9209539837610293
www.idevspot.com/iSupport.php,0,58419,0,1,5844,29,0,0,0,16,2,0,0.13965843772849232
tools.ietf.org/html/rfc3301,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
www.paypal.com.cgi-bin.alibata.asia/.webscr/ppwebscr/,1,10000000,0,0,0,53,0,0,1,35,5,1,0.6852083461207764
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr3uYAzX5-tUjpqlflLj8lC-VEu1DXerJPtVg_xxs8TSoQTBK9XUAsaNCwIoXLkgae0X2WAPIapLZvoiAk_1cvusoRb8D2ArpPrzCLEQIfSSMKmk9wk5HOKbhh_Pgpn_SrKw9OabN_mWCvgF2ojR1Iwbj1E00o5308uKQEjwJnCzT1wDh1MWfsZloazE7dt2SsyDClwvOE2v6RV81vNRNAMjFV-Rg\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,343,0,0,1,44,2,1,0.9999982330610614
www.openxtra.co.uk/training/,0,10000000,0,0,0,28,0,0,0,18,3,1,0.5479467349369337
www.clubtaunus.soroptimist.de/s.php,1,10000000,0,0,0,35,0,0,0,29,3,1,0.8638728434605474
www.carten100.co.uk/templates/business3/images/aolaol/update.php,1,10000000,0,0,0,64,0,0,0,19,3,1,0.8428543955835773
shirtworks-co.com/wp-content/uploads/2012/09/Paypal/login.php,1,10000000,0,0,0,61,0,0,1,17,1,1,0.9816706101352952
www.flickr.com/groups/37967112@N00/,0,73,0,1,6940,35,1,0,0,14,2,0,0.09405982519724314
hnyjdw.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,4383,87,0,0,0,10,1,1,0.933131170696171
www.users.space.net.au/~claphoto/,0,10000000,0,0,0,33,0,0,0,22,4,0,0.3996372184958491
www.segurohsbc.com.ua/site.seguro/,1,10000000,0,0,0,34,0,0,0,21,3,1,0.6896542102865676
sochi2014realty.ru/wp-content/plugins/wp_comm/9660747134/64853648980/,1,10000000,0,0,0,69,0,0,0,18,1,1,0.9870090140522677
www.technotrade.com/cgi/,0,10000000,0,1,8766,24,0,0,0,19,2,0,0.17150386926043953
www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/8c23670baac299a07b0790b954256f5f,1,10000000,0,1,3652,94,0,0,0,25,2,1,0.9777298187734024
dublincore.org/documents/dcmes-xml/,0,94907,0,0,0,35,0,0,0,14,1,1,0.798256333322704
www.kamuportali.com/css.php,1,10000000,0,1,366,27,0,0,0,19,2,1,0.8513471603808516
bethanlora.com/snippetmaster/documentation/pages/includes/3dnetsvbv.htm,1,10000000,0,0,0,71,0,0,0,14,1,1,0.9801646930839255
www.nagyborzsony.hu/e107_plugins/survey/languages/admin/jan.php,1,10000000,0,0,0,63,0,0,0,19,2,1,0.9495948981559144
swt.cs.tu-berlin.de/cd02/,0,29338,0,0,0,25,0,0,1,19,3,0,0.291700206101293
web-24.citromail.hu/view_attach.php?mid=3914&part=1.2&rand=2394&mb=p.bettina@citromail.hu&mime=text/html&vip=3d370863a593f28555064c4194,1,7610,0,0,0,135,1,0,1,19,2,1,0.9897164460422119
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coMlwbDF8RPT4nug7cEPM2FjGJ4ZMLbeha232CN4usXRr7d93XbmhaZ6vTl1kGb-iN-LBHrPKqpBy-uWPqwRZf8HzWXxD_EGv9OIieUAhbZ9aDyO7u7VfMpO2KiCXuK8A_3dSvGVtAnJNHd5V1bwHvqz9Iubp6e2od3WMv5v8zsE-u9ObA7rMB2rIY34a9rQ5qb6GVRTEwjdXm-Gh-scUGJ0mGKTQ\%3D\%3D&amp;attredirects=2,1,4570,0,1,6939,343,0,0,1,44,2,1,0.9999982330610614
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/6a6039ae92d99d7bd8874cfe5b6e7c0e/,1,10000000,0,0,0,194,0,0,0,160,24,0,0.059823997344122914
www.paypal.co.uk.7628.secure-640.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&amp;,1,10000000,0,0,0,76,0,0,1,35,6,1,0.5873670260281915
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqkKN-Z4jmI34L4SF1lQrhZm0I1mE9f9pTnmf8Hvo62RnE3xMAi5l8x3HaTXgU20SV2d4J2nL9WFpL7dkfPLIb-RN49Xyn00K9zsiGqm5ey77dspNojnQ184s6a_JKQVEVQ07Ec1KNqqhASN0Ketpx_a9jcWa9gaENftaEnnSTEiJiWHcT_bfLiGbKFvRKxO40l8orB_SLGXBEEXKcTw-RMtvipUg\%3D\%3D&amp;attredirects=2,1,4570,0,1,6939,343,0,0,1,44,2,1,0.9999982330610614
futbolgratis24.es/wp-content/plugins/akismet/6461667934/143493053/,1,10000000,0,0,0,66,0,0,0,17,1,1,0.9835457715610842
www.cellspark.com/MidiSqueezer.html,0,10000000,0,1,1096,35,0,0,0,17,2,1,0.8199540517846482
euodoo-recycle.co.uk/fileslist.php,1,10000000,0,0,0,34,0,0,1,20,2,1,0.885477109647326
www.di.uoa.gr/en/,0,15706,0,0,0,17,0,0,0,13,3,0,0.11619552325659528
tools.ietf.org/html/rfc2246,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
www.styopkin.com/rosary_screen_saver.html,0,83483,0,1,6940,41,0,0,0,16,2,0,0.14430357839992838
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpnoIRLam3RYzFMiqwaaOr3I29Ui6ojEt2nqNFnLXdXN2e0MIkIcABGQCIUjfdr56wMMDPOzW92hdlrk8DObNTP_dofuc8BebF0FvzA1GNzoy-4UqCTomJ_zZAbNgTZlMwSbCrqAOsacW3x31mXfEwYktw3GyHA3rKn0454sfEQlZQjf5DB6h8_wP1EJa9yPkS3TxWxdIyTv18KcfNd0TmYqQlo8w\%3D\%3D&amp;attredirects=1,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
forumcep.fr/atualizacao/bradesco/,1,10000000,0,0,0,33,0,0,0,11,1,1,0.8893904981330144
docs.google.com/a/uw.edu/spreadsheet/viewform?formkey=dE9DQ1Z3X24wM2l4MERjVmU2OVJiTUE6MQ,1,1,0,1,11322,88,0,0,0,15,2,0,0.1403322022249602
www.scidok.de/max/cgi-bin/webscr.php,1,10000000,0,0,0,36,0,0,0,13,2,1,0.7607311286747781
d3item.org/paypal.co.uk/webscr/index.php,1,10000000,0,0,0,40,0,0,0,10,1,1,0.9022685791771368
pastehtml.com/view/bc7vg5oqk.html,1,44061,0,1,4017,33,0,0,0,13,1,0,0.4859191459001908
jblevins.org/research/generic-list,0,893255,0,1,4749,34,0,0,0,12,1,0,0.41954648704969466
secure.runescape.com.ff-login.in/weblogin/loginform.html?mod=sslsecure.runescape.com.ff-login.in/destUrl+?key,1,10000000,0,0,0,109,0,0,1,32,4,1,0.9783192549710517
www.guardian.co.uk/technology/stevejobs,0,181,0,0,0,39,0,0,0,18,3,0,0.36193469000302864
tools.ietf.org/html/rfc3253,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
paaypall.5gbfree.com/index.php,1,47798,0,1,5844,30,0,0,0,20,2,0,0.21826405690503395
sgi-bin-ppl.com/paypal.fr/account/info/updatepay/login.php,1,10000000,0,0,0,58,0,0,1,15,1,1,0.9737749887369915
edf-france.org/veriefd/forms/windhoek_tours/reservation.htm,1,10000000,0,0,0,59,0,0,1,14,1,1,0.9714137071865471
www.televisiecourant.nl//wp-includes/css/cibc.htm,1,10000000,0,0,0,49,0,1,0,23,2,1,0.9493850019068104
utenti.multimania.it/Kristalfishing/,0,179548,0,0,0,36,0,0,0,20,2,1,0.7084166902785635
www.cs.washington.edu/research/constraints/cassowary/,0,3520,0,0,0,53,0,0,0,21,3,1,0.5846619499787234
services-runescape-com-ml-forums.totalh.net/m=weblogin.loginform.ws-mod=wwwssl=1reauth=1dest=account_settings.ws.html,1,193853,0,1,2922,117,0,0,1,43,2,1,0.9978341954799261
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crBMzPRHGIo-EHllqnMNwGopJ92zfqpdryxY17Q1CBv1B_LUTJyDzE8mFFTOmoh63NRUeAaAHhu5HtJLAcDmMcP7qJL-tgSN8TO9JBst9VWAqlfVRLEU8bOLvMl6aeH68pXI32xlBX5CAisY6eacjg46sFEON-Zyn90ktg4bjF1ftG0WcdJsGqswCpzqkZD9RqIIsFxUxLTdF-QC3JI5lOTY5XZYw\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
www.sans.org/resources/policies/Password_Policy.doc,0,38609,0,1,9861,51,0,0,0,12,2,0,0.04616949267327179
us.battle.net.ok.uu-rs.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,1,10000000,0,0,0,117,0,0,1,26,5,1,0.8868579308395926
www.itsmymarket.com/blogs/,0,181213,0,1,5113,26,0,0,0,19,2,0,0.22119680335634104
chao-yue.net/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1,10000000,0,1,366,89,0,0,1,12,1,1,0.9898190956296338
www.api-software.com/templates/rhuk_milkyway/html/21/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,1,10000000,0,1,10591,100,0,0,1,20,2,1,0.6914035816840018
mentoring.nyc.sg/ppay/cqvay/login.html?giromare7@alice.it,1,10000000,0,0,0,57,1,0,0,16,2,1,0.9116747892865152
ok.aago.asia/login/en/index.htm,1,10000000,0,0,0,31,0,0,0,12,2,1,0.6987284616739285
www.miranda.org/~jkominek/perllinux/,0,10000000,0,1,8767,36,0,0,0,15,2,0,0.1641657175250546
www.softservice.org/products_camsplitter.html,0,267609,0,1,6940,45,0,0,0,19,2,0,0.2265608728253213
www.angelfire.com/vt/GodessKeep/,0,2547,0,1,8035,32,0,0,0,17,2,0,0.08156300226623539
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpiETbTPxMEMOwyreWZXFIY3BCxc7Pcud0wE33cLB6FygM0uXF1ZCfwB6pz-2oYcy0V91l_8C5N9iCMM4QfoyKGR-pqfFAYDnrTxYXh6ojz7QZFpvBINz_Mp2lWzJLXOk0UNG_4VsIN_Cp0IwsBlSt4uSXI9FDPs7xJSCpuxQ1TdAnyTeCu-MEkhkMgj1G2uINonXVzQq2FBb0X_PD8enCNcRqIkg\%3D\%3D&amp;attredirects=2,1,4570,0,1,6939,343,0,0,1,44,2,1,0.9999982330610614
www.umsl.edu/technology/hpcc/,0,67884,0,0,0,29,0,0,0,12,2,0,0.400940222895225
cdhshop.org/0701310237/241250503/,1,10000000,0,1,1826,33,0,0,0,11,1,1,0.8451714132656994
www.amazon.com/kindle-store-ebooks-newspapers-blogs/b?ie=UTF8&amp;node=133141011,0,9,0,1,10956,80,0,0,0,14,2,0,0.1089366302785668
www.nizamcanvas.com/fabrics,0,10000000,0,1,9496,27,0,0,0,19,2,0,0.1492756618632356
www.biotechfind.com/pages/careers.htm,0,10000000,0,1,7305,37,0,0,0,19,2,0,0.3714854721129365
www.cnhedge.cn/js/index.htm?ref=wzxhdvkus.battle.net/d3/en/index,1,10000000,0,1,3653,64,0,0,0,14,2,1,0.7784650581549492
stroidom53-dm.ru/wp-content/plugins/wp_comm/6905638731/64853648980/,1,10000000,0,0,0,67,0,0,1,16,1,1,0.9833917617710477
www.wiley.com/WileyCDA/WileyTitle/productCd-0764588451.html,0,1933,0,1,9861,59,0,0,0,13,2,0,0.06890485569307402
www.ojr.org/ojr/stories/050601glaser/,0,229621,0,0,0,37,0,0,0,11,2,0,0.44853706424667616
www.ozselin.com/milligan/segbbsis/index.php,1,10000000,0,1,5113,43,0,0,0,15,2,1,0.5080017703674998
yesbosswizzy.fav.cc/aol.com.htm,1,35600,0,1,5113,31,0,0,0,19,2,0,0.2522180529187459
www.isi.edu/nsnam/ns/,0,131221,0,0,0,21,0,0,0,11,2,0,0.3051382764667435
www.vocalist.org.uk/vocal_software.html,0,393406,0,0,0,39,0,0,0,19,3,0,0.40267673337566956
www.stat.tamu.edu/ftp/pub/jnewton/load.f,0,7424,0,0,0,40,0,0,0,17,3,0,0.34191605425792493
paypal.com.it.webapps.login.laboticaplus.com/plus-IT/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654bed3c1214c6f0d1e17574adfa90df254bed3c1214c6f0d1e17574adfa90df25,1,10000000,0,0,0,222,0,0,0,44,6,1,0.9990236419740339
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.mososinsaat.com/e87f3c04055a7f9a24857e809c842dfc/,1,10000000,0,0,0,199,0,0,0,165,13,1,0.9999954568559312
www.centraltwitter.vai.la/,1,76840,0,0,0,26,0,0,0,25,3,0,0.4590227610702135
octfcu.personal.online.banking.instantapprove1002.com/,1,10000000,0,0,0,54,0,0,0,53,5,1,0.953130846298528
sourceforge.net/projects/netjuke,0,168,0,1,7670,32,0,0,0,15,1,0,0.22426283485500226
creativeminds.com.pk/images/account/update/wells/fargos/online.htm,1,10000000,0,0,0,66,0,0,0,20,2,1,0.9599127795198978
www.ltg.ed.ac.uk/~ht/,0,9206,0,0,0,21,0,0,0,16,4,0,0.05768610766958933
www.informatik.uni-trier.de/~ley/db/conf/amast/amast2000.html,0,24554,0,0,0,61,0,0,1,27,3,1,0.8152711371789026
totallynews.net/v1/bin/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/,1,10000000,0,0,0,82,0,0,0,15,1,1,0.988370345728438
highedgesolar.com/nw/includes/,1,10000000,0,1,2922,30,0,0,0,17,1,1,0.8725902377771884
paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8590.che.laililau.com/update=webscrbjectjs.sys.conf13583585d82/dir.php,1,10000000,0,1,365,180,0,0,1,131,12,1,0.9998535101609467
avers-66.ru/Pay/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f86b865c94b7932574decd69d986f879f86b865c94b7932574decd69d986f879,1,10000000,0,1,3652,183,0,0,1,11,1,1,0.9988296679832406
www.apmar.org.pl/image/paypal/secure-code15/security/,1,10000000,0,1,4749,53,0,0,0,16,3,0,0.3500753757855412
archives.cnn.com/2000/books/news/10/25/salon.ebooks/index.html,0,75,0,1,12052,62,0,0,0,16,2,0,0.04985140159785293
edikok.info/pCntrlde/webscr.php?cmd_=session.start&amp;amp;sdr01=aXVuZG1lY0B0LW9ubGluZS5kZQ,1,10000000,0,0,0,91,0,0,0,11,1,1,0.9863049780947261
www.sergey.com/web_course/,0,10000000,0,1,8767,26,0,0,0,14,2,0,0.10602564635278798
www449.paypal.co.uk.72641.ssl-650.mx/js/webapps/uk/mpp/?cmnd=_lg&amp;nav=_EA66BD396CE358552478,1,10000000,0,0,0,94,0,0,1,36,6,1,0.7613206956997888
www.szorcik.pl/39k,1,10000000,0,0,0,18,0,0,0,14,2,1,0.6462812828201258
www.mygold.cc/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;nmexqoqssl=0&amp;dest,1,10000000,0,0,0,96,0,0,0,13,2,1,0.968467464137824
us.battle.net.login.aawow.asia/login/en/login.html,1,10000000,0,0,0,50,0,0,0,30,5,0,0.48826093736375953
secure.runescape.com.d.weblagon.loginforn.com/mood/?=amp,1,10000000,0,0,0,56,0,0,0,45,6,1,0.6861837723114828
devguru.com/Technologies/html/quickref/html_index.html,0,125875,0,1,8038,54,0,0,0,11,1,0,0.2609808987189318
www.almaden.ibm.com/cs/people/fagin/,0,576,0,1,12419,36,0,0,0,19,3,0,0.00679184131790535
www.angelfire.com/mo/beekeeping/,0,2547,0,1,8035,32,0,0,0,17,2,0,0.08156300226623539
web.tiscali.it/marcoaquiliofoto/,0,1332,0,0,0,32,0,0,0,14,2,0,0.4892299900871448
www.manningclub.com/wp-content/plugins/akismet/2472514168/241250503/,1,10000000,0,0,0,68,0,0,0,19,2,1,0.9579099867482864
x0shop.com/images?us.battle.net/login/en/?ref=kwoyldwus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,366,93,0,0,0,10,1,1,0.9878254307900775
tools.ietf.org/html/rfc681,0,14969,0,1,9133,26,0,0,0,14,2,0,0.030914153110807027
www.tunga9.cl/cp/,1,10000000,0,0,0,17,0,0,0,13,2,1,0.6078994446623108
www.squidliberty.com/img/do/bpd.com.do/app/do/personas/_789878289302294350578945612332165498779631459826547235469311363178310441412402464323394411438376403437407_/banco.popular.php?Personal,1,10000000,0,1,1827,189,0,0,0,20,2,1,0.9994115908839311
webbasedcrmguide.com/wp-content/Remax2/Remax/,1,10000000,0,0,0,45,0,0,0,20,1,1,0.9753039416366239
docs.google.com/a/colasd.org/spreadsheet/viewform?formkey=dFlfSkJ4d0pHaEZXdjRpM09ZUlV1bFE6MQ,1,1,0,1,11322,92,0,0,0,15,2,0,0.15958309123030023
danadler.com/jacob/,0,10000000,0,1,8035,19,0,0,0,12,1,0,0.25428133262021274
safari.oreilly.com/0596003676,0,4626,0,1,8400,29,0,0,0,18,2,0,0.07260435254738304
creeksideshowstable.com/Paypal_Virefication/d1a94cb080b06cd1131720e8267588d5/new1/e713efc85eb275a023ec317b8e9129d9/,1,10000000,0,1,5113,115,0,0,0,23,1,1,0.9936898639716085
geonhan.com/bbs/data/account/vodafone_online-update.html,1,10000000,0,0,0,56,0,0,0,11,1,1,0.9504489741663665
www.xxbb-operacional.hostei.com/index.html/,1,38580,0,1,4383,43,0,0,1,31,3,0,0.48704463322774844
www.wizardinvites.com.au/samp/dir/afab19bd7260f35e600d8828e5ea15a3/webscr.htm?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,1,10000000,0,0,0,199,0,0,0,24,3,1,0.9993981113663242
tmbgifts.com/includes/functions/_vti_cnf/promotion/,1,10000000,0,1,5844,51,0,0,0,12,1,1,0.7251470053647606
www.tinasoft.com/easycafe,0,239119,0,1,8034,25,0,0,0,16,2,0,0.058186365694025494
